"Filename",FingerCode,QualityScore,"OptionalError",Quantized,Resampled,UniformImage,EmptyImageOrContrastTooLow,FingerprintImageWithMinutiae,SufficientFingerprintForeground,FDA_Bin10_0,FDA_Bin10_1,FDA_Bin10_2,FDA_Bin10_3,FDA_Bin10_4,FDA_Bin10_5,FDA_Bin10_6,FDA_Bin10_7,FDA_Bin10_8,FDA_Bin10_9,FDA_Bin10_Mean,FDA_Bin10_StdDev,FingerJetFX_MinCount_COMMinRect200x200,FingerJetFX_MinutiaeCount,FJFXPos_Mu_MinutiaeQuality_2,FJFXPos_OCL_MinutiaeQuality_80,ImgProcROIArea_Mean,LCS_Bin10_0,LCS_Bin10_1,LCS_Bin10_2,LCS_Bin10_3,LCS_Bin10_4,LCS_Bin10_5,LCS_Bin10_6,LCS_Bin10_7,LCS_Bin10_8,LCS_Bin10_9,LCS_Bin10_Mean,LCS_Bin10_StdDev,MMB,Mu,OCL_Bin10_0,OCL_Bin10_1,OCL_Bin10_2,OCL_Bin10_3,OCL_Bin10_4,OCL_Bin10_5,OCL_Bin10_6,OCL_Bin10_7,OCL_Bin10_8,OCL_Bin10_9,OCL_Bin10_Mean,OCL_Bin10_StdDev,OF_Bin10_0,OF_Bin10_1,OF_Bin10_2,OF_Bin10_3,OF_Bin10_4,OF_Bin10_5,OF_Bin10_6,OF_Bin10_7,OF_Bin10_8,OF_Bin10_9,OF_Bin10_Mean,OF_Bin10_StdDev,OrientationMap_ROIFilter_CoherenceRel,OrientationMap_ROIFilter_CoherenceSum,RVUP_Bin10_0,RVUP_Bin10_1,RVUP_Bin10_2,RVUP_Bin10_3,RVUP_Bin10_4,RVUP_Bin10_5,RVUP_Bin10_6,RVUP_Bin10_7,RVUP_Bin10_8,RVUP_Bin10_9,RVUP_Bin10_Mean,RVUP_Bin10_StdDev
"00002357_R_500_slap_08.png",0,35,NA,0,0,84.78908,144.70815,143,92977,11,14,8,11,8,5,7,7,2,9,0.41594,0.21712,97,143,0.61538,0.07692,132.62688,0,15,13,16,6,5,9,10,3,5,0.71119,0.22460,154.43423,144.70815,3,4,16,11,10,12,11,17,9,1,0.68957,0.15437,22,16,27,29,20,22,21,25,19,20,0.24569,0.32311,0.53423,207.28299,28,65,24,17,62,39,57,43,0,0,1.20359,0.83136
"00002547_N_500_palm_08.png",0,66,NA,0,0,85.97019,143.16321,65,91903,5,15,16,9,6,8,4,7,7,2,0.37934,0.13075,38,65,0.55384,0.23076,133.31956,0,5,7,7,9,9,11,10,11,10,0.77959,0.16425,152.45872,143.16321,1,6,3,12,17,14,13,12,7,4,0.72009,0.12495,35,23,23,18,15,23,23,12,18,18,0.22524,0.32539,0.56195,221.40872,26,66,20,19,47,35,38,35,0,0,1.13037,0.76290
"00002371_J_500_palm_07.png",0,83,NA,0,0,71.34682,176.75626,78,106021,2,9,8,8,9,6,12,16,12,5,0.43749,0.16213,43,78,0.51282,0.39743,169.59643,0,5,6,9,6,10,18,19,7,7,0.78213,0.15719,182.72112,176.75626,9,1,2,3,9,9,18,13,25,15,0.76053,0.18560,21,23,18,21,33,19,9,15,24,35,0.31321,0.39958,0.62318,277.31843,14,40,22,35,105,56,38,14,0,0,1.08556,0.51590
"00002445_S_500_slap_05.png",0,39,NA,0,0,95.08892,121.37578,90,98395,7,15,12,12,8,6,3,6,1,16,0.46344,0.26330,62,90,0.45555,0.10000,100.86652,0,7,7,11,12,16,12,10,7,4,0.77589,0.13085,124.64257,121.37578,1,4,7,12,13,5,14,10,18,8,0.73720,0.14477,27,35,25,33,27,29,20,17,23,20,0.21805,0.29860,0.56584,234.82557,22,62,12,25,47,41,46,47,0,0,1.24290,0.85994
"00002569_S_500_slap_01.png",0,74,NA,0,0,70.95438,183.24694,90,150379,13,7,20,20,18,15,14,14,8,6,0.39807,0.14906,39,90,0.74444,0.14444,174.45104,0,9,14,15,17,13,17,23,13,14,0.77158,0.17410,185.65441,183.24694,1,2,4,14,24,36,21,28,13,0,0.74075,0.10657,49,45,37,30,28,23,46,21,46,46,0.28938,0.37216,0.56677,359.33297,33,80,18,53,146,70,65,35,0,0,1.11080,0.64570
"00002531_Q_500_palm_09.png",0,34,NA,0,0,81.68761,151.97045,94,78529,8,9,6,8,8,10,2,0,2,14,0.47681,0.27513,70,94,0.38297,0.13829,143.29115,0,11,5,7,7,12,4,10,6,5,0.73514,0.21821,154.84726,151.97045,5,4,5,2,7,13,8,12,13,2,0.71183,0.18619,14,12,14,16,16,19,16,20,20,23,0.32098,0.36338,0.56085,182.83755,24,54,8,23,35,25,35,36,0,0,1.23192,1.05229
"00002439_Q_500_palm_02.png",0,77,NA,0,0,69.43306,193.01406,88,96239,4,10,6,11,10,15,10,11,4,5,0.41566,0.16113,55,88,0.56818,0.22727,185.72773,0,9,6,6,5,11,18,9,8,14,0.74334,0.24294,196.55522,193.01406,0,3,6,9,12,18,21,9,14,1,0.73951,0.10930,13,36,26,27,19,24,25,15,25,27,0.27840,0.37562,0.57812,232.98438,5,50,31,28,91,62,28,15,0,0,1.07697,0.44205
"00002574_S_500_slap_06.png",0,89,NA,0,0,87.98696,163.89724,115,146038,4,7,11,13,21,14,16,21,12,10,0.44317,0.17627,30,115,0.32173,0.45217,149.45532,0,10,6,8,9,12,22,17,14,31,0.77714,0.20731,171.89810,163.89724,13,4,5,3,6,6,10,22,33,45,0.77558,0.21283,82,46,47,25,24,23,11,18,37,37,0.23015,0.34126,0.64088,392.86405,10,77,39,70,119,88,50,30,0,0,1.10695,0.63350
"solid_251_500x500.jp2",0,NA,"Error: NFIQ2 computeQualityScore returned an error code: All image rows appear to be blank",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"00002458_S_500_slap_02.png",0,19,NA,0,0,60.94640,192.29064,147,75242,10,12,5,6,10,2,2,3,3,14,0.47494,0.27820,114,147,0.68707,0.09523,183.29874,0,26,10,8,5,7,4,3,0,4,0.57876,0.32950,192.10498,192.29064,4,9,9,11,7,4,4,6,11,6,0.66377,0.19495,6,6,11,12,14,11,15,30,40,34,0.45827,0.41563,0.51038,161.79227,38,56,21,10,77,25,28,41,0,0,1.19394,1.08411
"00002375_J_500_palm_02.png",0,85,NA,0,0,51.18624,207.62940,49,99550,1,7,8,8,8,10,8,17,11,3,0.42963,0.13888,24,49,0.42857,0.55102,202.89361,0,8,1,4,3,11,10,20,12,12,0.75105,0.25144,208.54363,207.62940,3,0,2,4,4,7,11,21,31,8,0.80142,0.13539,53,29,25,28,21,22,10,5,10,7,0.12430,0.21180,0.63914,265.88341,9,26,35,32,97,56,31,19,0,0,1.12118,0.63284
"00002534_N_500_palm_05.png",0,54,NA,0,0,83.38005,160.73869,43,64869,2,10,12,5,3,5,4,2,2,5,0.41306,0.20576,34,43,0.34883,0.23255,148.42410,0,9,5,8,1,6,12,5,1,3,0.73331,0.19653,175.36777,160.73869,1,3,5,18,13,8,4,7,5,2,0.68702,0.13300,5,10,13,14,25,17,21,16,8,12,0.23606,0.29015,0.51163,143.25796,10,26,13,25,46,41,16,23,0,0,1.14345,0.59991
"00002399_J_500_palm_08.png",0,65,NA,0,0,59.61203,198.86548,107,85916,7,7,9,7,5,6,7,9,2,8,0.43852,0.22003,74,107,0.20560,0.17757,194.33319,0,23,12,11,4,4,3,4,2,4,0.62903,0.28731,204.15937,198.86548,6,7,5,12,7,3,6,9,15,13,0.70903,0.20238,16,15,25,34,23,21,18,19,14,12,0.20037,0.25347,0.56452,204.35659,19,41,35,21,77,54,29,30,0,0,1.22544,0.93026
"00002424_R_500_slap_01.png",0,88,NA,0,0,79.37796,189.35510,85,171208,4,6,10,9,20,18,13,34,16,9,0.45153,0.16360,25,85,0.25882,0.24705,182.37688,0,9,1,14,15,10,23,24,22,21,0.78865,0.17403,192.59424,189.35510,8,9,18,24,17,17,15,19,20,9,0.69259,0.16970,67,38,31,40,48,38,33,27,31,42,0.23592,0.32531,0.49482,358.74660,10,54,9,84,158,59,40,22,0,0,1.08316,0.48997
"00002356_N_500_palm_05.png",0,51,NA,0,0,90.73796,158.51101,89,104478,5,9,5,12,13,15,8,9,7,6,0.42250,0.17295,52,89,0.33707,0.02247,142.95932,0,3,8,8,10,10,19,15,7,9,0.80628,0.05272,161.38792,158.51101,2,3,10,12,14,24,18,14,2,0,0.70056,0.12726,27,25,21,32,21,16,30,22,22,33,0.28774,0.36603,0.52288,230.59053,18,32,18,26,46,16,33,45,0,0,1.39617,1.32811
"00002376_R_500_slap_05.png",0,52,NA,0,0,90.02172,156.60808,98,121208,6,10,6,15,11,11,8,17,2,14,0.46156,0.22698,50,98,0.27551,0.04081,146.44040,0,19,7,14,9,9,14,12,11,5,0.74550,0.18369,166.84660,156.60808,11,15,9,14,21,17,12,8,7,1,0.62783,0.19227,29,19,22,25,35,32,20,25,27,35,0.28569,0.34917,0.44455,224.94353,19,63,18,31,71,33,51,36,0,0,1.21898,0.92994
"00002641_J_500_palm_04.png",0,40,NA,0,0,72.87657,163.09380,98,80580,3,4,4,9,4,5,12,11,10,8,0.48096,0.20625,70,98,0.36734,0.11224,150.29151,0,12,7,9,5,5,6,7,11,8,0.74725,0.19805,167.67751,163.09380,5,8,6,13,9,5,8,9,12,3,0.66855,0.19347,14,3,10,11,8,11,17,36,39,38,0.48394,0.45025,0.53687,180.92574,9,30,20,17,94,39,25,16,0,0,1.11200,0.56303
"00002401_R_500_slap_08.png",0,69,NA,0,0,61.77842,171.73077,59,88994,6,17,11,14,9,7,4,7,2,2,0.36141,0.12203,32,59,0.55932,0.18644,164.27865,0,6,9,10,8,12,10,11,7,6,0.79287,0.06369,174.76620,171.73077,4,6,9,8,12,9,10,9,13,3,0.69788,0.16890,17,16,16,21,22,14,27,32,19,21,0.27989,0.32428,0.54255,209.96738,12,75,20,31,54,35,42,39,0,0,1.14811,0.69503
"00002368_J_500_palm_10.png",0,11,NA,0,0,59.52114,167.74203,159,69414,14,13,8,4,3,1,0,0,0,13,0.45438,0.30270,123,159,0.35849,0.03773,158.92145,0,24,7,11,4,3,5,1,1,0,0.62226,0.27679,171.02651,167.74203,4,6,7,9,12,17,3,4,3,1,0.64945,0.15930,10,15,12,13,18,9,24,18,8,11,0.21874,0.24640,0.51431,153.77894,26,42,19,9,53,25,30,55,0,0,1.26094,0.87108
"00002528_N_500_palm_05.png",0,63,NA,0,0,80.93699,153.15993,74,100443,7,11,16,15,7,6,2,8,3,11,0.43420,0.22570,40,74,0.45945,0.31081,139.28116,0,7,9,15,15,9,16,5,4,6,0.74614,0.19186,161.35929,153.15993,6,4,2,10,9,20,16,10,9,18,0.73221,0.18568,23,28,21,30,24,27,14,18,20,18,0.22161,0.29895,0.61204,254.60947,29,50,19,20,90,37,35,48,0,0,1.18349,0.71708
"00002420_R_500_slap_04.png",0,65,NA,0,0,79.79501,183.46934,81,92169,6,11,8,8,8,8,8,9,3,7,0.42155,0.19744,51,81,0.41975,0.18518,174.73312,0,17,7,9,16,5,8,6,4,4,0.67863,0.26970,188.73990,183.46934,9,10,9,4,2,19,13,8,10,2,0.65817,0.20537,12,16,8,23,15,23,31,31,23,19,0.28944,0.31657,0.46908,180.59579,15,38,25,23,99,59,29,36,0,0,1.19652,0.74776
"00002319_R_500_slap_09.png",0,58,NA,0,0,66.95572,210.57902,92,103453,3,8,10,8,5,9,12,15,4,5,0.42572,0.16513,37,92,0.65217,0,202.56663,0,23,17,16,7,5,2,6,1,2,0.59728,0.31663,213.87907,210.57902,11,23,20,23,9,7,2,0,0,1,0.53051,0.15519,9,15,15,15,11,22,20,37,28,42,0.40780,0.40128,0.34134,157.01718,12,33,42,31,135,41,26,17,0,0,1.05933,0.50213
"00002571_S_500_slap_10.png",0,77,NA,0,0,72.74750,198.97302,51,106870,1,5,8,7,15,8,11,11,9,6,0.44684,0.17485,33,51,0.35294,0.49019,192.51598,0,9,4,1,6,4,8,4,15,30,0.76370,0.25861,202.62370,198.97302,3,4,4,8,4,8,9,12,27,18,0.78116,0.15428,17,24,32,34,25,12,15,21,21,19,0.24175,0.33750,0.58261,265.08893,2,18,17,30,87,55,28,13,0,0,1.13656,0.41446
"00002321_R_500_slap_07.png",0,9,NA,0,0,55.74852,200.81399,170,77307,13,13,4,10,4,2,2,2,1,13,0.45436,0.28205,105,170,0.57058,0.03529,193.53590,0,30,11,7,4,4,3,1,2,2,0.63872,0.24981,207.20292,200.81399,15,17,12,13,6,7,4,5,1,0,0.52574,0.20088,0,8,6,7,13,22,21,37,37,33,0.43832,0.36590,0.39358,133.03041,22,50,23,18,49,20,28,55,0,0,1.33493,1.10649
"00002523_S_500_slap_05.png",0,25,NA,0,0,55.18925,206.09590,145,62360,7,6,10,11,3,3,1,2,0,8,0.43000,0.25078,122,145,0.72413,0.00689,200.17926,0,21,11,6,3,4,3,1,1,1,0.63127,0.25967,210.72601,206.09590,6,7,11,7,11,6,9,2,0,1,0.60029,0.18497,12,11,5,6,9,13,16,25,14,10,0.27767,0.29200,0.42484,110.88554,26,38,16,12,45,19,26,39,0,0,1.37342,1.42120
"00002401_N_500_palm_02.png",0,68,NA,0,0,81.29589,150.50379,33,79519,0,5,8,7,5,11,16,11,4,5,0.43818,0.16640,19,33,0.39393,0.30303,136.65175,0,2,6,7,7,7,11,13,6,13,0.80504,0.10926,156.64428,150.50379,2,2,4,10,13,9,12,10,8,8,0.73576,0.14265,13,18,19,31,25,19,11,10,18,28,0.26680,0.33124,0.57474,194.26312,9,50,10,31,41,26,41,27,0,0,1.17304,0.68617
"00001880_plain_500_10.png",0,0,NA,0,0,47.35215,159.54483,139,59278,6,9,6,4,0,0,3,3,0,35,0.67952,0.34409,126,139,0.07194,0.02158,128.76082,0,29,12,4,7,5,2,1,4,2,0.55192,0.33158,166.31566,159.54483,12,12,15,11,14,3,8,8,4,3,0.59372,0.20279,3,3,9,6,12,25,18,53,26,16,0.36190,0.31767,0.44674,120.17370,20,15,8,12,35,7,16,44,0,0,1.55133,1.44246
"00002373_R_500_slap_06.png",0,95,NA,0,0,88.21748,179.15768,149,157481,7,9,9,13,16,20,14,26,16,8,0.43313,0.16094,34,149,0.28187,0.34228,166.75042,0,18,6,11,12,9,12,21,20,29,0.75775,0.23192,183.96375,179.15768,10,7,12,8,9,9,17,18,36,33,0.75267,0.20437,43,36,43,33,34,27,30,38,51,52,0.30278,0.35743,0.63081,422.01379,22,64,44,55,163,89,39,21,0,0,1.07524,0.69674
"00002579_J_500_palm_08.png",0,87,NA,0,0,70.72239,173.45643,64,116355,2,4,11,6,12,18,11,12,18,8,0.45753,0.17757,29,64,0.62500,0.43750,165.52763,0,7,2,3,7,10,15,16,19,23,0.80818,0.14978,175.97632,173.45643,3,2,1,4,4,11,13,19,32,23,0.80667,0.14804,30,32,41,28,22,22,14,20,30,29,0.25419,0.35089,0.68583,329.19983,5,20,16,58,94,55,52,18,0,0,1.17648,0.53533
"00002626_S_500_slap_04.png",0,78,NA,0,0,81.05021,193.20910,39,103009,2,6,4,5,9,10,9,15,18,5,0.46099,0.16248,21,39,0.43589,0.15384,187.42936,0,2,2,7,4,8,18,12,9,21,0.81275,0.13535,195.43732,193.20910,2,6,9,3,11,11,15,19,11,2,0.71856,0.15645,21,21,26,19,32,24,9,18,15,29,0.26277,0.35600,0.49435,213.06836,4,25,11,40,106,29,16,17,0,0,1.15270,0.77588
"00002435_N_500_palm_03.png",0,84,NA,0,0,75.47338,193.71702,45,84106,2,4,5,9,10,9,9,12,10,4,0.43620,0.15419,27,45,0.44444,0.51111,188.60119,0,12,4,3,3,2,17,8,9,16,0.70993,0.30101,199.90624,193.71702,1,1,2,3,8,8,3,7,17,33,0.82553,0.13941,31,34,27,27,17,10,7,7,20,14,0.19763,0.31329,0.68534,241.24107,5,48,23,34,73,56,32,14,0,0,1.07311,0.45912
"00002392_R_500_slap_04.png",0,82,NA,0,0,87.05127,149.60355,90,119961,3,7,12,15,19,9,12,12,5,9,0.43436,0.18714,35,90,0.64444,0.33333,138.82997,0,6,5,8,11,14,9,19,11,20,0.79053,0.16750,159.12437,149.60355,4,13,12,6,9,7,11,14,29,16,0.72556,0.19396,23,24,26,22,23,14,34,21,38,50,0.37165,0.42648,0.58142,294.20228,20,63,19,60,80,27,45,34,0,0,1.10083,0.65312
"00002409_R_500_slap_02.png",0,62,NA,0,0,74.74751,192.58412,73,125295,4,11,14,15,7,10,9,8,7,11,0.44366,0.21234,37,73,0.36986,0.01369,187.32425,0,12,13,16,20,7,13,8,3,4,0.73908,0.18122,192.99797,192.58412,5,11,18,21,17,16,15,3,1,0,0.62894,0.14175,21,29,23,29,32,37,26,28,25,29,0.27007,0.33802,0.42854,218.12785,16,48,17,43,72,43,39,39,0,0,1.25979,1.11173
"00002497_N_500_palm_08.png",0,2,NA,0,0,33.97816,241.28355,50,24800,8,6,2,0,0,2,0,0,0,8,0.49304,0.34219,47,50,0.50000,0,223.29629,0,17,1,4,3,0,1,0,0,0,0.49523,0.33384,241.22491,241.28355,26,14,5,7,3,3,0,0,1,0,0.37130,0.23069,0,0,2,2,5,8,15,13,7,4,0.32582,0.27467,0.35112,42.48600,8,14,5,3,9,14,6,16,0,0,1.25546,0.82725
"00002544_S_500_slap_03.png",0,92,NA,0,0,85.51321,173.26233,75,138163,1,9,3,11,18,14,14,23,20,4,0.43976,0.13352,30,75,0.52000,0.25333,164.06432,0,6,4,13,10,17,13,18,20,16,0.79820,0.13941,177.40492,173.26233,4,11,16,21,21,18,15,20,11,6,0.68493,0.16064,43,43,29,42,36,30,35,24,18,21,0.19314,0.28149,0.53467,304.76345,5,39,21,58,105,50,40,10,0,0,1.10302,0.58680
"00002445_J_500_palm_02.png",0,74,NA,0,0,80.86643,160.01274,65,96036,3,8,10,3,8,10,8,12,11,11,0.47820,0.22178,35,65,0.29230,0.32307,145.93574,0,7,4,8,3,4,17,16,14,11,0.79150,0.16150,170.63122,160.01274,3,4,6,10,7,7,12,15,24,16,0.76236,0.17267,25,22,22,31,32,18,9,15,27,28,0.27805,0.38017,0.64649,263.76874,15,31,14,34,64,32,46,22,0,0,1.15315,0.58484
"00002466_N_500_palm_04.png",0,79,NA,0,0,89.28833,167.32804,63,96928,1,5,10,7,9,13,13,16,10,9,0.46324,0.18965,29,63,0.19047,0.23809,136.12240,0,7,4,8,9,7,11,15,15,17,0.78741,0.17459,172.13248,167.32804,9,8,4,8,13,12,13,12,19,11,0.70881,0.19904,19,29,18,17,15,23,23,22,42,37,0.34864,0.38366,0.60382,249.98288,8,54,37,36,78,50,38,16,0,0,1.05488,0.46080
"00002315_R_500_slap_06.png",0,80,NA,0,0,78.98228,176.64184,167,160934,8,10,20,20,16,14,12,18,7,12,0.42630,0.19111,53,167,0.43712,0.14970,165.07712,0,14,18,23,13,14,18,19,13,5,0.75426,0.17061,181.85705,176.64184,4,9,20,15,24,17,10,21,15,24,0.71914,0.16705,52,52,44,39,23,34,42,40,45,42,0.26513,0.35117,0.55171,370.74997,27,92,47,50,133,74,64,47,0,0,1.09845,0.56824
"00002396_R_500_slap_01.png",0,35,NA,0,0,87.42537,142.07251,247,190722,33,31,18,19,17,9,10,7,2,21,0.40880,0.23348,96,247,0.58299,0.02429,126.24414,0,53,34,22,14,12,15,8,2,7,0.66227,0.24596,149.50902,142.07251,17,21,28,31,19,22,26,14,6,1,0.61483,0.19015,56,56,59,52,47,55,46,51,44,33,0.21615,0.28103,0.45221,351.37283,59,117,30,46,101,53,86,135,0,0,1.28496,0.86690
"00002564_S_500_slap_09.png",0,2,NA,0,0,62.70526,188.50955,255,80717,22,13,1,6,1,3,0,0,0,19,0.48967,0.33058,176,255,0.37647,0.00392,181.87171,0,47,7,3,3,0,1,2,2,0,0.58826,0.25711,193.04865,188.50955,26,21,12,5,3,3,2,1,0,0,0.42176,0.17920,0,0,0,0,3,10,25,52,53,48,0.55552,0.33069,0.31680,108.34799,61,48,10,14,57,16,28,61,0,0,1.24740,1.10907
"00002644_S_500_slap_01.png",0,79,NA,0,0,102.94895,136.92620,74,164588,4,10,15,16,10,21,18,21,15,10,0.43884,0.17334,28,74,0.36486,0.66216,118.99637,0,5,1,8,11,9,16,25,20,45,0.82368,0.13102,145.95179,136.92620,1,6,3,3,4,4,16,15,36,71,0.84692,0.12456,62,83,60,34,23,23,23,21,30,27,0.18091,0.28224,0.68657,477.16968,15,65,30,43,89,56,85,37,0,0,1.16163,0.53415
"00002633_S_500_slap_09.png",0,61,NA,0,0,86.72758,152.34714,110,91693,9,12,7,8,7,8,10,8,3,10,0.43482,0.22173,56,110,0.50000,0.30909,137.46838,0,20,8,9,11,11,8,8,5,2,0.62501,0.32346,160.08050,152.34714,1,4,3,6,13,12,12,18,14,9,0.75974,0.14247,19,20,19,33,29,16,25,24,19,15,0.23031,0.30579,0.60730,240.49159,28,57,33,12,112,53,46,45,0,0,1.16198,0.71967
"00002310_R_500_slap_05.png",0,45,NA,0,0,69.50908,168.57892,102,77258,12,15,10,3,2,1,4,5,1,8,0.41191,0.24005,63,102,0.47058,0.10784,157.40199,0,17,13,5,6,7,3,5,1,4,0.67234,0.25173,175.39051,168.57892,4,10,8,9,10,8,5,5,12,2,0.65603,0.19354,16,26,13,19,25,19,14,10,14,12,0.19868,0.25246,0.46321,151.00747,24,45,36,9,65,32,35,27,0,0,1.08445,0.60360
"00002494_J_500_palm_04.png",0,33,NA,0,0,63.27041,196.47419,75,71500,3,9,5,6,9,3,7,8,3,6,0.43841,0.20271,50,75,0.40000,0.01333,190.57137,0,20,9,10,8,7,2,0,3,0,0.67911,0.21474,199.54839,196.47419,11,19,13,9,6,5,1,2,0,0,0.49006,0.18419,2,8,7,12,18,20,28,33,19,17,0.31548,0.30800,0.37552,116.41409,17,31,15,13,55,29,26,28,0,0,1.20393,0.81394
"00002494_J_500_palm_10.png",0,14,NA,0,0,69.56548,169.76496,100,65140,4,9,3,6,6,3,1,3,2,14,0.52558,0.29840,78,100,0.44000,0.08000,156.89300,0,13,12,11,4,3,2,6,0,0,0.69939,0.18428,181.08089,169.76496,6,8,19,10,3,8,4,3,3,4,0.59730,0.20065,0,5,8,11,27,13,19,32,12,12,0.30422,0.32084,0.42307,118.88508,25,25,10,14,32,17,16,29,0,0,1.22447,1.00043
"00002624_Q_500_palm_07.png",0,83,NA,0,0,65.37621,201.47542,63,91921,2,8,2,11,10,4,10,12,14,2,0.42460,0.12855,35,63,0.58730,0.04761,194.96268,0,7,6,11,9,5,7,12,10,8,0.75310,0.20858,203.01963,201.47542,3,9,9,15,15,15,14,6,1,2,0.66121,0.14603,19,16,34,40,33,22,19,12,17,13,0.19785,0.30762,0.49266,193.61656,4,23,18,37,71,42,36,13,0,0,1.12214,0.43117
"00002523_J_500_palm_03.png",0,56,NA,0,0,43.96060,218.31577,54,72844,4,3,3,5,6,8,6,11,5,7,0.47002,0.21026,36,54,0.61111,0.01851,213.88161,0,10,9,7,6,8,7,7,2,2,0.74774,0.15394,222.10265,218.31577,7,9,12,16,9,11,6,4,2,1,0.59699,0.19561,7,13,17,14,20,20,15,16,24,16,0.29011,0.33037,0.43864,136.85801,16,30,8,21,67,20,27,17,0,0,1.14953,0.75956
